659.864,35.1813,14.3271,-7.84374,-2.14184,-3.59688,-11.5989,3.90558,-5.46146,6.82216,-4.18543,-4.91599,-0.747654
689.375,11.5581,2.94232,22.209,10.0989,-1.90941,-5.10545,13.01,-8.41802,1.46271,-1.09079,2.38718,1.39287
676.932,34.1989,2.88817,2.12021,10.6569,4.66866,-6.14101,-8.08624,-6.19699,2.52839,1.68055,-2.41271,-0.0745948
667.114,26.4318,8.46775,3.49978,-2.50612,2.33527,-4.63402,1.89251,-2.39612,-1.28086,-5.05675,-1.64409,-0.503541
690.758,24.6347,-17.6077,-7.61336,8.55117,-3.29153,-4.31993,6.34879,8.34533,6.61202,-2.05479,1.0824,1.69619
655.769,45.8986,9.96629,-5.3352,-3.65134,1.62065,-1.21647,-0.931578,-1.12234,0.0610541,1.06478,0.824481,5.48645
652.415,17.6906,-2.10818,-0.00269449,1.20232,10.4395,-8.38784,6.8371,-0.111021,4.95566,-3.13799,2.08083,5.13231
651.684,19.1785,0.32576,3.45949,7.51703,-3.24691,0.224909,4.60068,2.61847,2.07312,3.33098,2.08833,1.76687
655.205,18.0743,6.08198,-5.12332,-0.708415,7.16873,-8.16688,10.9708,1.01816,5.24388,-6.22723,-2.41944,1.23132
663.052,37.673,3.23075,-4.93949,9.24161,7.29623,-4.93626,-10.3156,-7.1952,1.19415,0.619683,-2.47804,-2.55781
644.868,34.3771,15.8803,-5.11481,-3.06168,-2.34175,-11.4804,4.00106,-4.93946,3.95221,-4.85124,-1.96442,0.559387
621.665,44.0949,6.33817,-4.24653,2.58129,3.8851,2.60813,-0.524422,-3.39918,-6.34312,-3.77204,3.10806,2.3007
686.423,27.3774,-18.8355,-9.47198,10.1156,-1.16497,-5.56605,1.90279,7.477,7.45777,0.0512572,-0.144107,1.57314
611.844,23.8337,11.7164,11.2313,7.13078,6.51122,-4.86983,6.69789,3.55814,3.99025,6.06362,0.670511,5.68124
593.905,26.6445,5.81841,1.32265,-1.11887,3.75225,-2.66755,-2.43764,2.23303,1.61599,-2.86387,0.611427,-1.77563
676.96,38.1712,2.53846,-11.5641,1.04198,2.29117,-4.91912,-5.67318,-5.40876,1.9434,4.78738,1.79441,1.00905
620.127,25.9943,13.2656,5.12015,5.72513,10.4688,-5.99176,4.31577,-2.57638,4.08104,-0.340528,-1.74672,3.00727
654.209,14.8155,-0.473044,-6.5727,2.1137,10.9987,-11.0782,5.07041,-4.14518,2.35968,-5.90456,0.456446,5.43104
642.077,18.4569,6.73782,11.8736,14.9232,-4.33979,-3.91017,7.62092,-1.18377,0.684212,4.31294,0.482351,3.85476
634.859,45.2513,4.41111,-11.3813,10.3702,4.5939,-2.45356,-11.0364,-10.5744,3.94976,0.14063,-1.05753,0.0831458
673.344,28.5147,-15.7573,-7.622,10.4678,1.8413,-6.17422,1.7936,7.97036,9.38381,0.199837,-3.06218,-0.0423663
716.58,16.5786,-2.09463,8.38919,3.38527,-7.98884,-7.80273,7.5271,-1.82099,1.89208,5.90258,4.25879,1.85574
646.299,32.7669,14.4406,-5.09848,-2.06449,-4.24295,-10.0605,1.72567,-7.19378,3.34991,-6.05732,-2.80836,1.20844
614.46,46.4709,5.18761,-4.00329,-0.806362,5.07648,2.91704,-0.53757,-5.75245,-3.67603,-2.16154,-0.726477,3.01741
667.015,41.9029,6.54655,-9.41118,-3.90446,-1.43493,-3.48385,-2.52183,-5.64075,-2.60534,-3.45151,-0.263595,3.62292
687.946,11.6307,3.17896,19.0727,9.49332,-7.0662,-7.01409,10.7384,-7.13865,3.72896,1.3013,3.13776,4.59648
591.976,21.4245,-0.751162,1.65647,0.777887,2.93306,2.46924,-1.5953,0.724274,0.710953,-4.70449,1.21784,-0.246718
644.721,31.8654,8.41095,-7.10281,4.36307,13.505,1.12081,9.6686,-2.97748,0.245229,-5.07296,-4.87325,0.996693
624.206,27.338,9.89072,4.03016,4.40467,7.20903,-2.53639,3.83149,0.784656,4.23635,2.35811,0.22704,4.42498
658.544,17.2791,3.7496,-3.34629,4.61703,9.78973,-7.28319,8.43849,0.159056,3.64448,-6.5977,0.00954719,6.89136
667.222,27.6424,7.4695,7.88457,16.5911,0.843801,-7.33332,3.84369,-2.22946,1.85646,-3.08733,-6.29721,1.48848
633.055,29.0365,4.8194,-0.736559,3.3822,2.99988,-4.16044,-6.05198,-5.5376,-1.93243,-2.36527,-2.62163,-1.90838
680.743,17.1089,-11.3471,-2.56227,7.25372,4.81596,-4.80976,-1.7044,6.17365,7.57753,-0.149647,-3.55081,-2.01368
628.806,22.2062,6.9503,10.1027,2.02931,10.9661,-0.128112,6.01162,2.36399,2.05116,3.39656,-1.38289,0.808505
684.375,12.1845,3.80162,19.8476,13.5765,-1.76704,-4.38187,11.418,-6.89595,1.44989,0.73833,-0.827858,3.27204
638.453,36.8134,19.7417,-2.95553,-1.98094,2.00116,-11.6342,6.82592,1.41352,8.93803,-1.95321,0.0874024,4.91917
709.014,14.9971,-9.86464,2.38493,2.08347,-10.305,-7.1221,10.1856,-0.602629,4.51077,6.73433,5.28763,2.53131
647.024,15.7061,1.47843,-6.76166,0.237851,9.1625,-7.12739,9.99457,-0.400221,4.80263,-9.46925,-1.75427,-0.53707
573.892,25.4823,-2.25622,5.95188,7.12635,9.07179,-2.32066,-1.00626,2.76349,1.73971,-3.63162,3.94328,-2.92646
681.044,38.9904,-3.8199,-12.2611,6.05149,-1.9493,-14.6938,-8.25691,-1.27067,3.3879,5.01226,-3.02209,3.57889
670.988,28.4607,9.01766,-2.37244,-4.88169,-2.57838,-6.54996,4.61624,1.24986,4.96426,-2.52576,0.314631,1.72961
593.369,38.1683,2.6481,1.24825,-0.739327,2.89525,4.89478,3.37075,-1.54228,-0.626772,0.564126,1.01581,2.65177
603.283,27.2758,9.04725,10.2988,3.05037,2.52484,-6.26599,3.62089,0.423167,2.0365,2.65721,-3.00419,2.85877
673.023,32.465,8.46947,0.895996,12.6951,4.07456,-10.3158,-1.78532,-4.83024,1.47213,-0.0984015,-5.56743,2.37694
657.741,15.2831,2.23868,-7.83927,5.5068,6.59508,-10.4691,7.6265,-4.83492,0.180567,-7.17705,-1.17472,4.3549
596.179,41.2612,9.13578,1.78227,3.88657,4.56096,3.53385,-3.09323,-4.72383,-4.10788,-2.01531,1.79777,-0.113887
651.856,24.3849,-3.25652,-3.16942,6.39886,10.528,-8.41968,6.56795,-0.354637,4.4946,-2.17437,-0.630304,3.51076
668.047,46.1138,9.07123,-13.7533,-3.37314,0.288077,-5.06993,2.59676,-2.40332,-0.336369,3.85529,-0.365323,6.32057
655.78,13.0912,1.05139,-7.00078,6.3329,12.5686,-2.25373,12.3129,2.62837,7.94675,-3.47848,-1.68571,-0.745904
570.852,17.9011,-2.14311,8.5323,5.22974,2.03675,-5.06611,-0.322738,7.27989,3.58794,-1.33894,-1.29324,-2.88187
636.776,37.5621,7.54662,-0.966182,4.05056,15.9821,-4.89893,0.0518771,-6.36182,4.17538,1.75955,-2.84204,5.27884
692.697,34.0469,-5.26285,-8.58733,6.94746,-1.02559,-13.4208,-5.72957,3.72076,2.03843,2.36286,0.165956,3.43493
662.022,30.5754,12.1963,-3.99711,-7.82158,-0.0163425,-7.93457,5.73107,0.705898,6.35374,-1.73458,-0.758021,2.47918
609.928,21.3772,10.4456,9.81301,6.8995,11.9258,-3.95686,7.53246,2.47081,2.72889,0.885449,-2.48745,2.90701
611.723,27.1455,0.991028,1.65283,-0.39042,-0.269198,4.74069,1.51054,2.61843,0.216048,-0.645316,1.43795,3.5039
689.243,17.6511,1.80349,14.7398,12.3759,-6.00724,-5.73327,10.0249,-3.86066,0.381289,3.71823,-0.602492,3.98594
678.339,34.0987,9.88576,0.706548,13.9463,3.70372,-8.81942,-5.44237,-2.54936,5.04157,-1.94721,-0.0570792,0.650137
656.857,13.8891,1.63183,-5.29393,4.07647,7.75752,-7.4597,6.33193,-4.04226,-0.235306,-8.98447,-4.15533,2.3774
711.206,19.7219,-12.1106,0.824308,1.33995,-7.05016,-4.72762,10.4569,2.42275,2.91267,1.31031,1.94685,1.16751
658.812,20.7375,1.29305,-1.90374,6.21523,7.50896,-7.28948,7.21216,-0.465861,4.11815,-3.46501,-0.691558,4.31347
666.538,40.3817,6.34867,-10.41,-5.06359,2.62808,-4.02302,-0.474251,-3.40106,-4.10239,-1.4145,-1.7387,5.78813
638.436,34.3544,16.5547,-4.32035,-2.0673,1.72233,-12.8793,5.96411,-4.52141,1.96192,-5.58867,-4.76054,1.84095
609.741,25.7692,7.42915,8.58871,6.44351,5.71818,-0.0497458,-2.39064,-0.042725,-0.0679469,0.553855,2.78291,4.42209
651.853,11.8157,0.808563,-6.09633,3.83309,12.3182,-2.78145,14.3115,3.94584,7.0899,-9.57357,-5.01087,-2.67492
573.002,19.9409,-2.6286,8.81567,2.58725,2.37929,2.18567,0.607048,3.01318,3.33794,-1.40201,2.02528,-2.86683
632.326,35.0568,7.45419,2.04631,6.49833,12.8976,-6.07349,-0.868313,-3.08882,4.72423,3.44953,-5.77994,5.16222
694.302,21.1829,-10.6514,-0.08731,4.84113,-11.6429,-19.0204,-1.84687,2.90578,4.68454,1.52406,-3.05185,3.54882
653.709,32.994,12.3756,-4.05916,-6.19815,-2.81755,-9.8741,4.65923,-5.33573,1.38711,-5.42718,-2.18006,2.00988
612.041,23.9064,0.0815694,-0.616085,-2.92494,0.364954,3.91982,1.88134,1.24457,-0.030447,-2.06713,0.0208797,-0.201228
626.829,23.1997,12.0815,9.99368,5.14465,4.43476,-2.82584,3.60304,0.267358,5.77302,3.6201,-0.801809,2.38983
659.986,17.2933,5.62305,-1.41236,2.43186,2.54443,-6.2642,8.70728,-2.52228,3.04111,-6.59993,-3.38931,4.80789
688.926,13.018,2.20103,17.9399,11.7333,-3.0887,-2.1661,9.84274,-0.610013,-2.8016,1.42041,0.0964548,1.01528
698.59,20.5138,-15.6479,-2.49904,4.09791,-8.13194,-5.54215,13.6789,2.43443,4.17795,-1.28025,0.3909,1.72561
663.182,39.7093,7.15256,-13.2234,-2.37796,0.900771,-3.98979,-1.09486,-5.45122,-2.79768,-3.46269,-2.95784,4.07148
637.949,33.9959,13.8622,-2.80456,-1.87149,3.75967,-8.40944,7.35185,-2.6081,7.24942,-3.74082,-3.75182,4.82185
638.959,22.3067,6.1132,6.55056,5.33143,5.24382,2.6271,2.29379,1.21461,-0.509602,0.8321,0.02383,-0.215709
643.504,12.5143,1.54447,-10.1711,1.00072,4.66782,-9.51108,10.7458,0.856002,6.26933,-9.24275,-1.66809,2.99873
639.037,22.7644,7.80976,7.75966,7.69449,7.23855,-4.94442,3.67518,1.37954,3.50312,0.612636,-2.91691,1.45551
651.004,34.7211,14.4104,-2.76003,-2.35744,-3.92426,-5.94065,8.19766,-1.88693,7.07462,-0.586994,-0.100691,4.75744
696.747,19.3552,-1.65867,10.4686,9.41474,-7.10502,-16.5053,5.47373,-1.8163,2.64966,0.639637,1.90036,1.32484
595.603,29.2606,16.708,14.369,6.19529,12.8286,-5.96822,5.40184,-4.35483,3.28552,5.46639,-2.52768,2.30909
707.949,15.166,-1.43504,10.0718,6.30753,-7.36813,-5.77999,10.9314,-0.775441,-0.188559,4.88143,0.86202,0.720122
701.533,19.4998,-17.3493,-4.30925,4.69244,-4.39402,-3.99535,11.4235,4.35018,5.14709,0.685186,-1.30688,1.44177
662.647,41.1458,4.83418,-18.3895,-1.71353,3.00663,-8.19607,-4.60714,-8.77343,-3.3211,-1.55968,-2.38551,2.63485
664.249,31.9704,12.1993,-6.68713,1.33847,-1.08232,-13.6344,7.65345,-2.81406,7.9703,-6.67015,-2.5037,1.75483
698.385,16.0656,2.14772,16.6407,7.95455,-5.71517,-10.5146,9.86274,-3.58456,2.80469,0.531258,1.52611,0.250098
696.84,23.785,-15.6552,-4.89259,6.08585,-5.36126,-3.84842,7.30944,6.15244,4.05771,-3.96512,2.60982,2.77923
